met_id,abbreviation,createdDate,updatedDate,fullName,description,synonyms,iupac,neutralFormula,chargedFormula,charge,avgmolweight,monoisotopicweight,miriam,biggId,lmId,ehmnId,hepatonetId,keggId,pubChemId,cheBlId,chembl,inchiString,inchiKey,smile,hmdb,metanetx,seed,pdmapName,reconMap,reconMap3,golgimap,lysosomemap,mitochondrionmap,nucleusmap,peroxisomemap,reticulummap,food_db,chemspider,biocyc,wikipedia,drugbank,knapsack,phenolExplorer,metlin,casRegistry,epa_id,echa_id,iuphar_id,fda_id,mesh_id,chodb_id,isHuman,isMicrobe,Compound_ID,Pathway_ID,Pathway_Name
1764,CE0849,2018-05-31T15:54:08.170242Z,2018-12-03T15:36:47.441056Z,"Cis,Cis-Palmito-7,10-Dienoyl Coenzyme A",,,,,C37H58N7O17P3S,-4,,,http://identifiers.org/vmhmetabolite/CE0849,,,CE0849,,,,,,"InChI=1S/C37H62N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-28(46)65-21-20-39-27(45)18-19-40-35(49)32(48)37(2,3)23-58-64(55,56)61-63(53,54)57-22-26-31(60-62(50,51)52)30(47)36(59-26)44-25-43-29-33(38)41-24-42-34(29)44/h8-9,11-12,24-26,30-32,36,47-48H,4-7,10,13-23H2,1-3H3,(H,39,45)(H,40,49)(H,53,54)(H,55,56)(H2,38,41,42)(H2,50,51,52)/p-4/b9-8-,12-11-/t26?,30?,31?,32?,36-/m0/s1",OKKMIEAMIHILAM-ULEVOUIXSA-J,[H]OC([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])C1([H])O[C@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])C([H])(O[H])C1([H])OP([O-])([O-])=O,,,,,CE0849,CE0849,,,CE0849,,CE0849,,,,,,,,,,,,,,,,,True,False,,,
2053,CE0853,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:27.141290Z,3-Oxopalmitoleoyl Coenzyme A,,,,,C37H58N7O18P3S,-4,,,http://identifiers.org/vmhmetabolite/CE0853,CE0853,,CE0853,HC10853,,440601,,,"InChI=1S/C37H62N7O18P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-25(45)20-28(47)66-19-18-39-27(46)16-17-40-35(50)32(49)37(2,3)22-59-65(56,57)62-64(54,55)58-21-26-31(61-63(51,52)53)30(48)36(60-26)44-24-43-29-33(38)41-23-42-34(29)44/h9-10,23-24,26,30-32,36,48-49H,4-8,11-22H2,1-3H3,(H,39,46)(H,40,50)(H,54,55)(H,56,57)(H2,38,41,42)(H2,51,52,53)/p-4/b10-9+/t26-,30-,31-,32+,36-/m1/s1",JDNARGYWMLYADA-HQCBLXLFSA-J,[H]O[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(/[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])[C@@]1([H])O[C@@]([H])(N2C([H])=NC3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@]1([H])OP([O-])([O-])=O,,MNXM166250,,,CE0853,,,,,,,,,,,,,,,,,,,,,,CE0853,True,False,,,
2064,CE0955,2018-05-31T15:54:08.170242Z,2019-02-08T16:22:06.922842Z,6-Keto-prostaglandin F1a,"Human Metabolome Database (HMDB): 6-keto-Prostaglandin F1a is the physiologically active and stable metabolite of prostacyclin. (A prostaglandin found in nearly all mammalian tissue that is a powerful vasodilator and inhibits platelet aggregation; it is biosynthesized enzymatically from prostaglandin endoperoxides in human vascular tissue; the sodium salt has been also used to treat primary pulmonary hypertension (Hypertension, Pulmonary). A delayed and prolonged increase in 6-keto-PGF1 alpha is reported in animals with septic shock, i.e., those with fecal peritonitis or cecal ligation. 6-keto-Prostaglandin F1a plasma levels has been found increased in patients with epidemic hemorrhagic fever, in patients with acute obstructive suppurative cholangitis, in patients with gynecologic cancer and has significant correlation with the level of high density lipoprotein cholesterol in plasma. (PMID 1976492, 2298410, 2379443, 2111556)Prostaglandins are eicosanoids. The eicosanoids consist of the prostaglandins (PGs), thromboxanes (TXs), leukotrienes (LTs) and lipoxins (LXs). The PGs and TXs are collectively identified as prostanoids. Prostaglandins were originally shown to be synthesized in the prostate gland, thromboxanes from platelets (thrombocytes) and leukotrienes from leukocytes, hence the derivation of their names. All mammalian cells except erythrocytes synthesize eicosanoids. These molecules are extremely potent, able to cause profound physiological effects at very dilute concentrations. All eicosanoids function locally at the site of synthesis, through receptor-mediated G-protein linked signaling pathways.","6-keto-PGF1a***6-keto-PGF1alpha***6-keto-Prostaglandin F1alpha***6-Ketoprostaglandin F1alpha***6-oxo-PGF1alpha***6-Oxoprostaglandin F1alpha***6-keto-PGF1α***6-keto-Prostaglandin F1α***6-Ketoprostaglandin F1a***6-Ketoprostaglandin F1α***6-oxo-PGF1a***6-oxo-PGF1α***6-Oxoprostaglandin F1a***6-Oxoprostaglandin F1α***6-Ketoprostaglandin F1 alpha***6-oxo-9S,11R,15S-Trihydroxy-13E-prostenoate***6-oxo-9S,11R,15S-Trihydroxy-13E-prostenoic acid***6-oxo-Prostaglandin F1alpha***6 keto PGF1 alpha***6-oxo-PGF1 alpha***6-Oxoprostaglandin F1 alpha***F1 alpha, 6-Ketoprostaglandin***alpha, 6-Ketoprostaglandin F1***alpha, 6-oxo-PGF1***alpha, 6-Oxoprostaglandin F1***6 oxo PGF1 alpha***6 Oxoprostaglandin F1 alpha***6-keto-PGF1 alpha***F1 alpha, 6-Oxoprostaglandin***alpha, 6-keto-PGF1***6 Ketoprostaglandin F1 alpha","7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(1E,3S)-3-hydroxyoct-1-en-1-yl]cyclopentyl]-6-oxoheptanoic acid",,C20H33O6,-1,370.4804,370.2355388,http://identifiers.org/vmhmetabolite/CE0955,CE0955,,CE0955,,C05961,5280888,28158,,"InChI=1S/C20H34O6/c1-2-3-4-7-14(21)10-11-16-17(19(24)13-18(16)23)12-15(22)8-5-6-9-20(25)26/h10-11,14,16-19,21,23-24H,2-9,12-13H2,1H3,(H,25,26)/p-1/b11-10+/t14-,16+,17+,18+,19-/m0/s1",KFGOFTHODYBSGM-ZUNNJUQCSA-M,[H]O[C@]([H])(C(\[H])=C(/[H])[C@@]1([H])[C@]([H])(O[H])C([H])([H])[C@]([H])(O[H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([O-])=O)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],HMDB0002886,MNXM6131,,,CE0955,CE0955,,,,,,CE0955,FDB023077,4444411,,,DBMET00557,,,6782,58962-34-8,,,,,,CE0955,True,False,cpd:C05961,path:map01100;path:map00590,Metabolic pathways;Arachidonic acid metabolism
1750,CE1059,2018-05-31T15:54:08.170242Z,2019-02-08T16:25:16.452944Z,"N1,N8-Diacetylspermidine","Human Metabolome Database (HMDB): N1,n8-diacetylspermidine belongs to the family of Dialkylamines. These are organic compounds containing a dialkylamine group.",,N-[3-({4-[(1-hydroxyethylidene)amino]butyl}azaniumyl)propyl]ethanimidic acid,,C11H24N3O2,1,230.3272,230.186852,http://identifiers.org/vmhmetabolite/CE1059,CE1059,,CE1059,,,44237220,,,"InChI=1S/C11H23N3O2/c1-10(15)13-8-4-3-6-12-7-5-9-14-11(2)16/h12H,3-9H2,1-2H3,(H,13,15)(H,14,16)/p+1",BKCVMAZDKFQPHB-UHFFFAOYSA-O,[H]N(C(=O)C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[N+]([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H],HMDB0041947,MNXM64037,,,CE1059,,,,,,,,,21232203,CPD-11585,,,,,,,,,,,,CE1059,True,False,,,
2054,CE1102,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:28.579479Z,Cis-(3S)-Hydroxytetradec-7-Enoyl Coenzyme A,,,,,C35H56N7O18P3S,-4,,,http://identifiers.org/vmhmetabolite/CE1102,CE1102,,CE1102,HC11102,,,,,"InChI=1S/C35H60N7O18P3S/c1-4-5-6-7-8-9-10-11-12-13-23(43)18-26(45)64-17-16-37-25(44)14-15-38-33(48)30(47)35(2,3)20-57-63(54,55)60-62(52,53)56-19-24-29(59-61(49,50)51)28(46)34(58-24)42-22-41-27-31(36)39-21-40-32(27)42/h9-10,21-24,28-30,34,43,46-47H,4-8,11-20H2,1-3H3,(H,37,44)(H,38,48)(H,52,53)(H,54,55)(H2,36,39,40)(H2,49,50,51)/p-4/b10-9-/t23?,24?,28?,29?,30?,34-/m0/s1",WGCARZJTIJIWSL-LFOAIQFDSA-J,[H]OC([H])(C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])OP([O-])(=O)OP([O-])(=O)OC([H])([H])C1([H])O[C@]([H])(N2C([H])=NC3=C2N=C([H])N=C3N([H])[H])C([H])(O[H])C1([H])OP([O-])([O-])=O,,MNXM167439,,,CE1102,,,,,,,,,,,,,,,,,,,,,,CE1102,True,False,,,
1894,CE1162,2018-05-31T15:54:08.170242Z,2019-02-08T16:24:07.863859Z,Vitamin A2,"Human Metabolome Database (HMDB): Vitamin A2 is the form, C20H28O, of vitamin A found in the retina and liver of freshwater fishes and certain invertebrates and amphibians; it differs from retinol (vitamin A1) in having one more conjugated double bond and has approximately one-third the biological activity of retinol. Called also retinol2.","3,4-didehydro-all-trans-Retinol***3,4-didehydro-Retinol***3-Dehydoretinol***all-trans-3,4-didehydro Retinol***all-trans-3-Dehydroretinol***Dehydroretinol***3,4-Didehydroretinol***all-trans-3,4-Didehydroretinol***VA2***Vitamin a2, (7-cis)-isomer***3-Dehydroretinol","(2E,4E,6E,8E)-3,7-dimethyl-9-(2,6,6-trimethylcyclohexa-1,3-dien-1-yl)nona-2,4,6,8-tetraen-1-ol",,C20H28O,0,284.4357,284.2140155,http://identifiers.org/vmhmetabolite/CE1162,CE1162,,,,,6436043,1260188,,"InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6-13,21H,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13+",XWCYDHJOKKGVHC-OVSJKPMPSA-N,[H]OC([H])([H])C(\[H])=C(\C(\[H])=C(/[H])\C(\[H])=C(\C(\[H])=C(/[H])C1=C(C([H])=C([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])/C([H])([H])[H])/C([H])([H])[H],HMDB0013117,MNXM169417,,,,,,,,,,,FDB013830,4940721,CPD-10577,,,,,,79-80-1,,,,,,CE1162,True,False,,,
1746,CE1243,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:28.941763Z,"(12S)-12-hydroxyheptadeca-5,8,10-trienoic acid (12S-HHT)",,,,,C17H26O3,-1,,,http://identifiers.org/vmhmetabolite/CE1243,CE1243,,CE1243,,,182416,,,"InChI=1S/C17H28O3/c1-2-3-10-13-16(18)14-11-8-6-4-5-7-9-12-15-17(19)20/h5-8,11,14,16,18H,2-4,9-10,12-13,15H2,1H3,(H,19,20)/t16-/m0/s1",KUKJHGXXZWHSBG-INIZCTEOSA-N,[H]OC(\C([H])=C(/[H])\C(\[H])=C(/[H])C([H])([H])C(\[H])=C(\[H])C([H])([H])C([H])([H])C([H])([H])C(=O)O[H])=C([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],,MNXM13995,,,CE1243,CE1243,,,,,,,,,,,,,,,,,,,,,CE1243,True,False,,,
1826,CE1261,2018-05-31T15:54:08.170242Z,2018-08-10T14:15:09.780169Z,5-S-Cysteinyldopa,,,,,C12H16N2O6S,0,,,http://identifiers.org/vmhmetabolite/CE1261,,,CE1261,,C17935,10663203,,,"InChI=1S/C12H16N2O6S/c13-6(11(17)18)1-5-2-8(15)10(16)9(3-5)21-4-7(14)12(19)20/h2-3,6-7,15-16H,1,4,13-14H2,(H,17,18)(H,19,20)/t6-,7+/m1/s1",SXISMOAILJWTID-RQJHMYQMSA-N,[H]OC1=C([H])C(=C([H])C(SC([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H])=C1O[H])C([H])([H])[C@]([H])(C([O-])=O)[N+]([H])([H])[H],,,,,CE1261,CE1261,,,,,,,,,,,,,,,,,,,,,,True,False,cpd:C17935,path:map00350,Tyrosine metabolism
1828,CE1262,2018-05-31T15:54:08.170242Z,2018-06-26T13:56:29.328092Z,5-(S-L-Cysteinyl)-Dopaquinone,,,,,C12H14N2O6S,0,,,http://identifiers.org/vmhmetabolite/CE1262,,,CE1262,,,,,,"InChI=1S/C12H14N2O6S/c13-6(11(17)18)1-5-2-8(15)10(16)9(3-5)21-4-7(14)12(19)20/h2-3,6-7H,1,4,13-14H2,(H,17,18)(H,19,20)/t6-,7+/m1/s1",HOKJXHGZPDVBLS-RQJHMYQMSA-N,[H]C1=C(C([H])=C(SC([H])([H])[C@@]([H])(C([O-])=O)[N+]([H])([H])[H])C(=O)C1=O)C([H])([H])[C@]([H])(C([O-])=O)[N+]([H])([H])[H],,,,,CE1262,,,,,,,,,,,,,,,,,,,,,,,True,False,,,
1850,CE1264,2018-05-31T15:54:08.170242Z,2018-06-26T13:56:29.451453Z,Benzothiazine,,,,,C8H7NS,0,,,http://identifiers.org/vmhmetabolite/CE1264,,,CE1264,,,,,,"InChI=1S/C8H7NS/c1-2-4-8-7(3-1)9-5-6-10-8/h1-5H,6H2",FBOSKQVOIHEWAX-UHFFFAOYSA-N,[H]C1=NC2=C([H])C([H])=C([H])C([H])=C2SC1([H])[H],,,,,CE1264,,,,,,,,,,,,,,,,,,,,,,,True,False,,,
1800,CE1272,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:29.241454Z,"Cholestane-3,7,12,25-tetrol","Human Metabolome Database (HMDB): Cholestane-3,7,12,25-tetrol is an intermediate in the bile acid biosynthetic pathways accumulating (together with other 25-hydroxylated bile alcohols intermediates and cholestanol) in Cerebrotendinous xanthomatosis (CTX, a rare recessively inherited lipid storage disease characterized by a markedly reduced production of chenodeoxycholic acid) (PMID 11181760).","5beta-Cholestane-3alpha,7alpha,12alpha,25-tetrol, 5beta-Cholestane-3beta,7alpha,12alpha,25-tetrol",,,C27H48O4,0,436.6676,436.35526,http://identifiers.org/vmhmetabolite/CE1272,CE1272,LMST04030031,CE1272,,,53477712,,,"InChI=1S/C27H48O4/c1-16(7-6-11-25(2,3)31)19-8-9-20-24-21(15-23(30)27(19,20)5)26(4)12-10-18(28)13-17(26)14-22(24)29/h16-24,28-31H,6-15H2,1-5H3/t16-,17?,18?,19-,20+,21+,22?,23?,24+,26+,27-/m0/s1",NTIXPPFPXLYJCT-OEHUKZNASA-N,[H]OC1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])(C1([H])[H])C([H])([H])C([H])(O[H])[C@@]1([H])[C@]3([H])C([H])([H])C([H])([H])[C@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H])[C@@]3(C([H])([H])[H])C([H])(O[H])C([H])([H])[C@]21[H],HMDB0000655,MNXM29720,,,CE1272,,,,,,,,FDB022165,21376126,,,,,,5627,18866-87-0,,,,,,CE1272,True,False,,,
1801,CE1273,2018-05-31T15:54:08.170242Z,2019-02-08T16:21:55.476741Z,"Cholestane-3,7,12,24,25-pentol","Human Metabolome Database (HMDB): Cholestane-3,7,12,24,25-pentol is the major bile alcohol identified in urine from healthy humans, both in children and adults. Bile alcohols have been found to be present as minor components in the bile and urine in healthy subjects. Bile alcohols are end products for cholesterol elimination as well as major biliary constituents; in mammals, cholesterol is metabolized by additional enzymes that ultimately transform it to bile acids. Bile alcohols are preferentially excreted as glucuronides into the urine, which constitute about 10% of total bile acids. The excretion of glucuronidated bile alcohols in urine is suggested to reflect an alternative metabolism of intermediates in the normal biosynthesis of bile acids. Patients with the rare inherited sterol storage disease, cerebrotendinous xanthomatosis, accumulation bile alcohols in bile and feces.(PMID: 6726087, 6548247, 11718684).","3alpha,7alpha,12alpha,24S,25-Pentahydroxy-5beta-cholestane***5-beta-Cholestane-3alpha,7alpha,12alpha,24beta,25-pentol***5beta-Cholestane-3alpha,7alpha,12alpha,24S,25-pentol***5-beta-Cholestane-3 alpha,7 alpha,12 alpha,24 beta,25-pentol",,,C27H48O5,0,452.667,452.3501746,http://identifiers.org/vmhmetabolite/CE1273,CE1273,LMST04030177,CE1273,,,6453659,,,"InChI=1S/C27H48O5/c1-15(6-9-22(30)25(2,3)32)18-7-8-19-24-20(14-23(31)27(18,19)5)26(4)11-10-17(28)12-16(26)13-21(24)29/h15-24,28-32H,6-14H2,1-5H3/t15-,16+,17-,18-,19+,20+,21-,22+,23+,24+,26+,27-/m1/s1",NHPWQASMMFUHIZ-YBMOUMCLSA-N,[H]O[C@@]([H])(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H],HMDB0002208,MNXM163691,,,CE1273,CE1273,,,,,,,FDB022908,4956022,,,,,,,58580-61-3,,,,,,CE1273,True,False,,,
2003,CE1274,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:30.049683Z,"3Alpha,7Alpha,12Alpha,25-Tetrahydroxy-5Beta-Cholestane-24-One",,,,,C27H46O5,0,,,http://identifiers.org/vmhmetabolite/CE1274,CE1274,,CE1274,,,,,,"InChI=1S/C27H46O5/c1-15(6-9-22(30)25(2,3)32)18-7-8-19-24-20(14-23(31)27(18,19)5)26(4)11-10-17(28)12-16(26)13-21(24)29/h15-21,23-24,28-29,31-32H,6-14H2,1-5H3/t15?,16?,17?,18-,19?,20?,21?,23?,24?,26+,27-/m0/s1",CFVCOEMVLNMDAX-CTICLBNJSA-N,[H]OC1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C([H])(C1([H])[H])C([H])([H])C([H])(O[H])C1([H])C3([H])C([H])([H])C([H])([H])[C@]([H])(C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C(=O)C(O[H])(C([H])([H])[H])C([H])([H])[H])[C@@]3(C([H])([H])[H])C([H])(O[H])C([H])([H])C21[H],,MNXM151029,,,CE1274,,,,,,,,,,,,,,,,,,,,,,CE1274,True,False,,,
1802,CE1277,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:30.586112Z,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha,23,25-Pentol",,,,,C27H48O5,0,,,http://identifiers.org/vmhmetabolite/CE1277,CE1277,,CE1277,,,5284212,,,"InChI=1S/C27H48O5/c1-15(10-18(29)14-25(2,3)32)19-6-7-20-24-21(13-23(31)27(19,20)5)26(4)9-8-17(28)11-16(26)12-22(24)30/h15-24,28-32H,6-14H2,1-5H3/t15-,16+,17-,18?,19-,20+,21+,22-,23+,24+,26+,27-/m0/s1",OXSBBBPDYVCAKC-YJALMVNXSA-N,[H]OC([H])(C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H])C([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],,MNXM28106,,,CE1277,,,,,,,,,,,,,,,,,,,,,,CE1277,True,False,,,
1804,CE1278,2018-05-31T15:54:08.170242Z,2019-02-08T16:21:34.583825Z,"5b-Cholestane-3a,7a,12a,25,26-pentol","Human Metabolome Database (HMDB): 5b-Cholestane-3a,7a,12a,25,26-pentol is a bile alcohol. Bile alcohols have been found to be present as minor components in the bile and urine in healthy subjects. Bile alcohols are end products for cholesterol elimination as well as major biliary constituents; in mammals, cholesterol is metabolized by additional enzymes that ultimately transform it to bile acids. Bile alcohols are preferentially excreted as glucuronides into the urine, which constitute about 10% of total bile acids. Large amounts of bile alcohols have been found to be excreted into the bile and urine in patients with cerebrotendinous xanthomatosis (CTX), a rare inherited lipid storage disease. (PMID: 11718684).","3alpha,7alpha,12alpha,25,27-Pentahydroxy-5beta-cholestane***5beta-Cholestane-3alpha,7alpha,12alpha,25,26-pentol***5β-cholestane-3α,7α,12α,25,26-pentol***5 beta-Bufol***Cholestane-3,7,12,25,26-pentol",,,C27H48O5,0,452.667,452.3501746,http://identifiers.org/vmhmetabolite/CE1278,CE1278,LMST04030016,CE1278,,,5284194,,,"InChI=1S/C27H48O5/c1-16(6-5-10-25(2,32)15-28)19-7-8-20-24-21(14-23(31)27(19,20)4)26(3)11-9-18(29)12-17(26)13-22(24)30/h16-24,28-32H,5-15H2,1-4H3/t16-,17+,18-,19-,20+,21+,22-,23+,24+,25?,26+,27-/m1/s1",XZDHXPDYLPEFQI-FIMPYCPFSA-N,[H]OC([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])[C@]4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H],HMDB0002180,MNXM164360,,,CE1278,,,,,,,,FDB022890,4447282,,,,,,,6127-75-9,,,,,,CE1278,True,False,,,
1803,CE1279,2018-05-31T15:54:08.170242Z,2019-02-08T16:19:49.592361Z,"5b-Cholestane-3a,7a,12a,24,25-pentol","Human Metabolome Database (HMDB): 5b-Cholestane-3a,7a,12a,24,25-pentol has been found excreted in the urine from a patient with sitosterolemia as glycine- and taurine-conjugated bile acids (PMID 7896564).","3a,7a,12a,24,25-Pentahydroxycoprostane***3alpha,7alpha,12alpha,24R,25-Pentahydroxy-5beta-cholestane***5beta-Cholestane-3alpha,7alpha,12alpha,24R,25-pentol",,,C27H48O5,0,452.667,452.3501746,http://identifiers.org/vmhmetabolite/CE1279,CE1279,LMST04030039,CE1279,,,21252253,,,"InChI=1S/C27H48O5/c1-15(6-9-22(30)25(2,3)32)18-7-8-19-24-20(14-23(31)27(18,19)5)26(4)11-10-17(28)12-16(26)13-21(24)29/h15-24,28-32H,6-14H2,1-5H3/t15-,16?,17-,18-,19+,20+,21-,22?,23+,24+,26+,27-/m0/s1",NHPWQASMMFUHIZ-LBIOBXQNSA-N,[H]OC([H])(C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@@]2([H])[C@]3([H])[C@]([H])(O[H])C([H])([H])C4([H])C([H])([H])[C@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]([H])(O[H])[C@]12C([H])([H])[H])C(O[H])(C([H])([H])[H])C([H])([H])[H],HMDB0000556,MNXM164359,,,CE1279,,,,,,,,FDB022116,13628107,,,,,,5540,58469-95-7,,,,,,CE1279,True,False,,,
1812,CE1292,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:31.967642Z,3Beta-Hydroxy-5-Cholestene-27-Oate,,,,,C27H43O3,-1,,,http://identifiers.org/vmhmetabolite/CE1292,CE1292,,CE1292,,,,,,"InChI=1S/C27H44O3/c1-17(6-5-7-18(2)25(29)30)22-10-11-23-21-9-8-19-16-20(28)12-14-26(19,3)24(21)13-15-27(22,23)4/h8,17-18,20-24,28H,5-7,9-16H2,1-4H3,(H,29,30)/p-1/t17?,18?,20-,21?,22?,23?,24?,26-,27+/m0/s1",WVXOMPRLWLXFAP-JKJRJEEJSA-M,[H]O[C@]1([H])C([H])([H])C2=C([H])C([H])([H])C3([H])C4([H])C([H])([H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([O-])=O)C([H])([H])[H])[C@@]4(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[C@@]2(C([H])([H])[H])C([H])([H])C1([H])[H],,MNXM163195,,,CE1292,,,,,,,,,,,,,,,,,,,,,,CE1292,True,False,,,
1902,CE1293,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:32.389572Z,27Alpha-Hydroxy-7-Dehydrocholesterol,,,,,C27H44O2,0,,,http://identifiers.org/vmhmetabolite/CE1293,CE1293,,CE1293,,,,,,"InChI=1S/C27H44O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8-9,18-19,21,23-25,28-29H,5-7,10-17H2,1-4H3/t18?,19-,21+,23-,24-,25?,26+,27-/m1/s1",GNWMMBWMZLEFJT-KXVNWASDSA-N,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])([H])[C@]2([H])C3=C([H])C([H])=C4C([H])([H])[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]4(C([H])([H])[H])C3([H])C([H])([H])C([H])([H])[C@]12C([H])([H])[H],,MNXM166031,,,CE1293,,,,,,,,,,,,,,,,,,,,,,CE1293,True,False,,,
1904,CE1294,2018-05-31T15:54:08.170242Z,2018-11-22T10:32:32.701741Z,27Alpha-Hydroxy-8-Dehydrocholesterol,,,,,C27H44O2,0,,,http://identifiers.org/vmhmetabolite/CE1294,CE1294,,,,,,,,"InChI=1S/C27H44O2/c1-18(17-28)6-5-7-19(2)23-10-11-24-22-9-8-20-16-21(29)12-14-26(20,3)25(22)13-15-27(23,24)4/h8,18-19,21,23-24,28-29H,5-7,9-17H2,1-4H3/t18?,19?,21-,23?,24?,26-,27+/m0/s1",WGJXMUYDCGMVJH-JFWFRRLVSA-N,[H]OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C2([H])C3=C(C([H])([H])C([H])([H])[C@]12C([H])([H])[H])[C@@]1(C(=C([H])C3([H])[H])C([H])([H])[C@@]([H])(O[H])C([H])([H])C1([H])[H])C([H])([H])[H],,MNXM150736,,,,,,,,,,,,,,,,,,,,,,,,,CE1294,True,False,,,
